dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3,cal_loss_bias:values,cal_loss_bias,cal_loss_bias:mean,cal_loss_bias:median,cal_loss_bias:std,cal_loss_bias:Q1,cal_loss_bias:Q3,norm_min_calibration_bias:values,norm_min_calibration_bias,norm_min_calibration_bias:mean,norm_min_calibration_bias:median,norm_min_calibration_bias:std,norm_min_calibration_bias:Q1,norm_min_calibration_bias:Q3
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.37616822 0.52102804 0.32242991 0.30607477 0.33878505],0.373 ± 0.078,0.3728971962616823,0.338785046728972,0.0776263730078695,0.32242990654205606,0.37616822429906543,[0.697162   0.73051728 0.68770962 0.68239585 0.68571638],0.697 ± 0.018,0.6967002265593645,0.6877096239133541,0.01760623525347886,0.6857163824351545,0.6971619967520508,[0.14195311 0.06969648 0.18024223 0.18771978 0.16690187],0.149 ± 0.043,0.14930269330128718,0.1669018671057904,0.04274113690935105,0.14195310860266097,0.1802422307647506,[28.053865 31.338903 26.815187 26.245266 26.853004],27.861 ± 1.836,27.861242,26.853004,1.8359402,26.815187454223633,28.053865432739258,[0.50492156 0.5049203  0.5066708  0.50667113 0.50492173],0.506 ± 0.001,0.5056211,0.50492173,0.00085720106,0.504921555519104,0.5066707730293274
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.60332426 0.51792417 0.53600919 0.63149181 0.51637499],0.561 ± 0.047,0.5610248848082582,0.5360091888109987,0.04739597975391346,0.5179241691571354,0.6033242591566813,[0.11893099 0.02137267 0.06132975 0.13841142 0.01900752],0.072 ± 0.049,0.07181046862623372,0.061329746444181696,0.04918942650093031,0.021372665711413913,0.11893098602754104,[16.863796   3.1555247  6.10255   20.299963   2.8649752],9.857 ± 7.294,9.857363,6.10255,7.2944465,3.155524730682373,16.86379623413086,[0.50492185 0.504921   0.50667197 0.506671   0.50492096],0.506 ± 0.001,0.5056213,0.50492185,0.00085742486,0.504921019077301,0.5066710114479065
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.14385965 0.14192982 0.13666667 0.14       0.13561404],0.140 ± 0.003,0.1396140350877193,0.13999999999999999,0.003105610050997731,0.13666666666666666,0.14192982456140352,[0.22551948 0.22107589 0.21722386 0.22087426 0.2119235 ],0.219 ± 0.005,0.21932339963538178,0.22087426388694936,0.004539480777499655,0.21722386244594089,0.221075893888274,[0.01212268 0.01390648 0.02298602 0.00906892 0.01189171],0.014 ± 0.005,0.013995162574874187,0.012122684648375298,0.004754828042545096,0.011891708333866113,0.01390648126438502,[2.5683544  1.4973302  3.5886548  0.97757924 0.41503766],1.809 ± 1.138,1.8093913,1.4973302,1.1380087,0.9775792360305786,2.568354368209839,[0.22022144 0.21839125 0.20994058 0.21926604 0.21158637],0.216 ± 0.004,0.21588114,0.21839125,0.004250453,0.2115863710641861,0.21926604211330414
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.15157895 0.14385965 0.13912281 0.14175439 0.13736842],0.143 ± 0.005,0.14273684210526316,0.14175438596491227,0.004945501700833352,0.13912280701754384,0.14385964912280702,[0.23216389 0.2272676  0.23227627 0.23347737 0.2142362 ],0.228 ± 0.007,0.22788426660362182,0.23216388716731895,0.007148952171786372,0.22726759945704594,0.23227627314038718,[0.01400469 0.01514664 0.03210286 0.01320384 0.01414608],0.018 ± 0.007,0.01772082012830788,0.014146080073664323,0.007217491628885915,0.014004690077417498,0.015146635389479862,[5.3567467 4.1809263 9.836508  6.3228445 1.4900637],5.437 ± 2.731,5.4374175,5.3567467,2.7314045,4.180926322937012,6.322844505310059,[0.22022155 0.21839131 0.20994027 0.2192659  0.21158645],0.216 ± 0.004,0.21588108,0.21839131,0.00425053,0.21158644556999207,0.2192658931016922
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.27280702 0.27157895 0.27298246 0.27508772 0.27298246],0.273 ± 0.001,0.2730877192982456,0.2729824561403509,0.0011293668027670797,0.27280701754385966,0.2729824561403509,[0.38914864 0.38928047 0.39036546 0.39130448 0.39032487],0.390 ± 0.001,0.39008478414130404,0.39032487104834407,0.0007933932752379266,0.3892804687832581,0.3903654554874861,[0.0251246  0.02662381 0.02715958 0.0263473  0.02722644],0.026 ± 0.001,0.026496346329484045,0.02662380705470092,0.0007606645453392105,0.026347303983132717,0.027159577688197212,[0.08601372 0.11981515 0.27213904 0.51142603 0.26177984],0.250 ± 0.150,0.25023475,0.26177984,0.15020771,0.1198151484131813,0.2721390426158905,[0.3892005  0.38920072 0.38968903 0.3896892  0.38968897],0.389 ± 0.000,0.3894937,0.38968897,0.00023929316,0.38920071721076965,0.38968902826309204
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.28684211 0.31561404 0.45859649 0.30912281 0.32      ],0.338 ± 0.061,0.33803508771929824,0.3156140350877193,0.06135089475189009,0.30912280701754385,0.32,[0.48100527 0.42476359 0.56919524 0.46608523 0.47447193],0.483 ± 0.047,0.48310425179277044,0.47447193071156835,0.047294524927039464,0.46608522897895777,0.4810052715099803,[0.04841973 0.02732698 0.056849   0.04120665 0.03743517],0.042 ± 0.010,0.04224750674870839,0.041206653323874326,0.009981620816674525,0.0374351744097744,0.048419728482174074,[16.575354   3.2859378 13.160748   9.950817  11.655749 ],10.926 ± 4.399,10.925722,11.655749,4.399167,9.950817108154297,13.160747528076172,[0.40164468 0.41126576 0.4944993  0.42012575 0.41964278],0.429 ± 0.033,0.42943564,0.41964278,0.033221487,0.4112657606601715,0.4201257526874542
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.41017544 0.41017544 0.41052632 0.41052632 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.98978406 0.98978406 0.99113702 0.99113702 0.99113702],0.991 ± 0.001,0.990595834139592,0.9911370187883608,0.0006628131230556093,0.9897840571664385,0.9911370187883608,[0.12465237 0.12465237 0.1247248  0.1247248  0.1247248 ],0.125 ± 0.000,0.12469582675813391,0.1247247960286399,3.5479965480174585e-05,0.1246523728523749,0.1247247960286399,[60.717274 60.717274 60.721542 60.721542 60.721542],60.720 ± 0.002,60.719837,60.721542,0.0020912022,60.7172737121582,60.72154235839844,[0.38920078 0.38920078 0.38968897 0.38968897 0.38968897],0.389 ± 0.000,0.3894937,0.38968897,0.00023916419,0.38920077681541443,0.38968896865844727
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.27438596 0.27421053 0.27754386 0.27578947 0.27526316],0.275 ± 0.001,0.2754385964912281,0.2752631578947368,0.001200184657999103,0.2743859649122807,0.27578947368421053,[0.40493213 0.40404056 0.40526803 0.40527991 0.40482536],0.405 ± 0.000,0.4048691956565305,0.4049321290314937,0.00045172235904423135,0.40482535529015706,0.4052680268973055,[0.06478225 0.06536493 0.06167263 0.0635438  0.06268876],0.064 ± 0.001,0.0636104736849617,0.06354379858543119,0.0013461351967970331,0.06268875991656547,0.06478225030397432,[3.9804094 3.7685738 3.93933   3.9420907 3.8342557],3.893 ± 0.079,3.8929322,3.93933,0.07890443,3.8342556953430176,3.9420907497406006,[0.38920093 0.3892009  0.38968897 0.38968882 0.38968894],0.389 ± 0.000,0.38949373,0.38968882,0.00023906928,0.38920092582702637,0.3896889388561249
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.41017544 0.41017544 0.41052632 0.41052632 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.75179178 0.75169367 0.75457572 0.75206182 0.75755021],0.754 ± 0.002,0.7535346410986283,0.7520618211777326,0.0022717624474071518,0.7517917847541028,0.7545757204658003,[0.12516672 0.12709404 0.10559311 0.13045291 0.08847204],0.115 ± 0.016,0.11535576550582549,0.12516672380388455,0.01600006134263691,0.10559311132673344,0.12709404223189102,[48.28168  48.274937 48.407642 48.23519  48.61021 ],48.362 ± 0.137,48.361935,48.28168,0.13696949,48.27493667602539,48.40764236450195,[0.3892009  0.38920078 0.38968927 0.38968888 0.38968906],0.389 ± 0.000,0.38949376,0.38968888,0.00023918368,0.389200896024704,0.38968905806541443
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.26245614 0.27192982 0.23333333 0.26719298 0.23561404],0.254 ± 0.016,0.2541052631578947,0.2624561403508772,0.01632261694538685,0.2356140350877193,0.26719298245614037,[0.37461873 0.57856963 0.41052375 0.63214402 1.00061265],0.599 ± 0.223,0.599293756821649,0.578569628787133,0.22301500691410636,0.4105237514063012,0.6321440186615487,[0.05604827 0.13469697 0.15669221 0.1217666  0.14618653],0.123 ± 0.035,0.12307811604387979,0.13469696748509863,0.03547851162786915,0.12176660443102753,0.14618653085723357,[16.569706 48.009716 24.36403  48.270256 68.75924 ],41.195 ± 18.687,41.19459,48.009716,18.686752,24.364030838012695,48.27025604248047,[0.31293172 0.3012672  0.3108671  0.32742172 0.31303555],0.313 ± 0.008,0.31310463,0.31293172,0.008368334,0.3108671009540558,0.3130355477333069
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.29964912 0.32473684 0.32824561 0.35649123 0.33877193],0.330 ± 0.019,0.3295789473684211,0.32824561403508773,0.01859999966904623,0.32473684210526316,0.33877192982456145,[0.39255068 0.46010417 0.44838935 0.63561232 0.46243893],0.480 ± 0.082,0.47981909067225403,0.4601041731969117,0.0819339760929925,0.4483893542673288,0.4624389263467514,[0.0144947  0.08021187 0.03429957 0.08403128 0.03826756],0.050 ± 0.027,0.050260994674927874,0.038267556111651224,0.027259217106568562,0.03429957180361181,0.08021186580911355,[20.38087  34.623493 30.751371 48.552532 32.402115],33.342 ± 9.040,33.34208,32.402115,9.039781,30.751371383666992,34.62349319458008,[0.31293184 0.30126718 0.31086716 0.3274218  0.31303567],0.313 ± 0.008,0.31310472,0.31293184,0.008368368,0.31086716055870056,0.31303566694259644
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.30561404 0.29526316 0.41385965 0.32017544 0.33421053],0.334 ± 0.042,0.3338245614035088,0.3201754385964912,0.042130460296869544,0.3056140350877193,0.33421052631578946,[0.43786481 0.42399034 0.99221668 0.53709145 0.47879698],0.574 ± 0.213,0.5739920516535675,0.47879697978142116,0.21277534297988815,0.4378648096630603,0.5370914457150322,[0.02410196 0.04001188 0.22442324 0.12531516 0.0637054 ],0.096 ± 0.073,0.09551152936685814,0.06370539627220492,0.07307209195100377,0.04001188107782249,0.12531516337833598,[11.090504  8.181115 60.76429  27.516369 18.69138 ],25.249 ± 18.980,25.24873,18.69138,18.980278,11.090503692626953,27.516368865966797,[0.38968927 0.38968888 0.38968903 0.38968897 0.38968897],0.390 ± 0.000,0.38968903,0.38968897,1.3126561e-07,0.38968896865844727,0.38968902826309204
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.51122807 0.69701754 0.73578947 0.42701754 0.98421053],0.671 ± 0.194,0.6710526315789475,0.6970175438596491,0.19392262214476524,0.5112280701754386,0.7357894736842105,"[1.43524787e+12 1.43458096e+12 1.06938877e+12 1.47693957e+12
 9.60766149e+00]",1083231433040.345 ± 561417868296.421,1083231433040.345,1434580959184.3809,561417868296.4213,1069388767928.6018,1435247866136.6787,"[2.23763375e-04 1.73006589e-01 4.68772864e-01 6.49023738e-02
 1.98909326e-01]",0.181 ± 0.161,0.1811629832982799,0.17300658932710503,0.16084553676810723,0.06490237378596742,0.19890932611286077,"[ 9.9999985e+01  9.9917351e+01 -5.5527699e+04  1.0000000e+02
 -4.3802207e+16]",-8760441572425728.000 ± 17520883144851456.000,-8760441600000000.0,99.91735,1.7520883e+16,-55527.69921875,99.99998474121094,[      nan 1701.9348 1466.7571  994.3254       nan],nan ± nan,,,,,
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.41052632 0.41052632 0.41052632 0.41052632 0.41052632],0.411 ± 0.000,0.41052631578947374,0.4105263157894737,5.551115123125783e-17,0.4105263157894737,0.4105263157894737,[0.99113702 0.99113702 0.99113702 0.99113702 0.99113702],0.991 ± 0.000,0.9911370187883609,0.9911370187883608,1.1102230246251565e-16,0.9911370187883608,0.9911370187883608,[0.1247248 0.1247248 0.1247248 0.1247248 0.1247248],0.125 ± 0.000,0.12472479602863991,0.1247247960286399,1.3877787807814457e-17,0.1247247960286399,0.1247247960286399,[60.721542 60.721542 60.721542 60.721542 60.721542],60.722 ± 0.000,60.721546,60.721542,3.8146973e-06,60.72154235839844,60.72154235839844,[0.38968897 0.38968897 0.38968897 0.38968897 0.38968897],0.390 ± 0.000,0.38968897,0.38968897,0.0,0.38968896865844727,0.38968896865844727
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.27350877 0.34631579 0.3722807  0.32649123 0.35614035],0.335 ± 0.034,0.3349473684210526,0.3463157894736842,0.0341126625429316,0.32649122807017544,0.356140350877193,[0.40613525 0.52873704 0.47490007 0.46935562 0.57315566],0.490 ± 0.057,0.49045672629252357,0.4749000672313616,0.05674834370228779,0.46935561751061655,0.5287370357416056,[0.06342551 0.05196399 0.01520563 0.0281241  0.04814899],0.041 ± 0.017,0.041373642615343056,0.04814898764113588,0.01734739668877081,0.028124103596074458,0.051963985210350075,[ 4.1444073 26.371075  18.024166  17.055822  32.077236 ],19.535 ± 9.480,19.534542,18.024166,9.479861,17.055822372436523,26.371074676513672,[0.38968897 0.38968897 0.38968912 0.38968897 0.38968867],0.390 ± 0.000,0.3896889,0.38968897,1.4901161e-07,0.38968896865844727,0.38968896865844727
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.41052632 0.41052632 0.41052632 0.41052632 0.41052632],0.411 ± 0.000,0.41052631578947374,0.4105263157894737,5.551115123125783e-17,0.4105263157894737,0.4105263157894737,[0.75215476 0.81230259 0.75255348 0.89907601 0.85903338],0.815 ± 0.058,0.8150240431399857,0.8123025949607546,0.05807594943458421,0.7525534791350015,0.8590333757158449,[0.12795583 0.04598082 0.15285696 0.0852107  0.06160357],0.095 ± 0.040,0.09472157572678165,0.08521070210052438,0.04011772455184063,0.061603572335387116,0.12795582724674726,[48.24159  52.074093 48.269005 56.699615 54.681236],51.993 ± 3.386,51.99311,52.074093,3.3860493,48.269004821777344,54.681236267089844,[0.3896889  0.38968897 0.38968897 0.38968864 0.38968912],0.390 ± 0.000,0.3896889,0.38968897,1.5656859e-07,0.3896889090538025,0.38968896865844727
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.49908874 0.45366606 0.52123931 0.49235946 0.44329174],0.482 ± 0.029,0.48192906210570585,0.4923594560493481,0.02912106849169709,0.4536660591616431,0.49908874246460116,[0.52368454 0.48858933 0.55723618 0.75933759 0.48172439],0.562 ± 0.102,0.5621144056084448,0.5236845448056944,0.10224101459477086,0.48858933016768635,0.5572361760188274,[0.04696228 0.05437562 0.06764238 0.13733155 0.03448691],0.068 ± 0.036,0.06815974802606373,0.05437562492233942,0.03621657228951316,0.04696227815629073,0.06764238182061753,[20.041056 15.089626 20.700077 41.968838 17.131912],22.986 ± 9.704,22.986301,20.041056,9.704322,17.131912231445312,20.700077056884766,[0.41918236 0.41532937 0.44231814 0.44108266 0.39970443],0.424 ± 0.016,0.42352343,0.41918236,0.01621666,0.41532936692237854,0.4410826563835144
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.59694378 0.53974485 0.56455909 0.53764195 0.49810739],0.547 ± 0.033,0.5473994111874386,0.5397448478900884,0.03265762805176066,0.5376419458853218,0.564559091546334,[0.80489974 0.68982857 0.69127959 0.69394259 0.60959033],0.698 ± 0.062,0.6979081645301994,0.691279590250782,0.062244968555249275,0.689828570451588,0.6939425907293406,[0.30464224 0.24918679 0.2052613  0.21303527 0.17451256],0.229 ± 0.045,0.22932763061302258,0.21303526798497774,0.044533128232848176,0.20526130394567502,0.24918678756514653,[47.97706  39.859966 36.07679  36.500153 34.51413 ],38.986 ± 4.822,38.98562,36.500153,4.821691,36.07678985595703,39.85996627807617,[0.41918227 0.41532946 0.44231808 0.44108254 0.39970455],0.424 ± 0.016,0.42352337,0.41918227,0.01621658,0.4153294563293457,0.44108253717422485
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.42646853 0.4720314  0.43025375 0.43922613 0.44623581],0.443 ± 0.016,0.4428431235104444,0.4392261320622459,0.016144152767318176,0.43025375017524187,0.4462358054114678,[0.47442937 0.48491619 0.46285882 0.47675698 0.46465878],0.473 ± 0.008,0.4727240252221897,0.47442937079872477,0.008126403792530703,0.46465877656708526,0.47675697526393557,[0.03151294 0.06134215 0.02980144 0.04565395 0.04408042],0.042 ± 0.011,0.04247817917654843,0.04408041814219696,0.011396826065870653,0.03151294262143166,0.045653951999332566,[7.671878  9.636926  5.3638363 8.090453  5.697437 ],7.292 ± 1.584,7.2921057,7.671878,1.5837271,5.697436809539795,8.090453147888184,[0.43841642 0.43857187 0.43841648 0.4385717  0.43857187],0.439 ± 0.000,0.43850964,0.4385717,7.611034e-05,0.4384164810180664,0.43857187032699585
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.71358475 0.9142016  0.81620636 1.00448619 0.96088602],0.882 ± 0.105,0.8818729847189122,0.9142015982055236,0.10483819314380403,0.8162063647834011,0.9608860227113416,"[2.97762580e+13 2.22523036e+13 1.11926689e+12 4.06474555e+00
 1.91621535e+01]",10629565695101.143 ± 12791442286899.408,10629565695101.143,1119266889841.297,12791442286899.408,19.162153452138416,22252303618406.668,[0.56590891 0.72324391 0.63015118 0.00671226 0.00779675],0.387 ± 0.314,0.3867626015743707,0.565908905360566,0.3138803722071692,0.0077967523916428975,0.6301511769183871,"[ 9.9999931e+01 -3.5320991e+05 -4.9062886e+09 -1.9305214e+10
 -1.4253836e+16]",-2850772194689024.000 ± 5701531504476160.000,-2850772200000000.0,-4906288600.0,5701531500000000.0,-19305213952.0,-353209.90625,[7099.95     784.60187 2557.2358         nan        nan],nan ± nan,,,,,
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.60409365 0.60479462 0.60409365 0.60479462 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.83271973 0.83278103 0.83271973 0.83278103 0.83278103],0.833 ± 0.000,0.8327565097757057,0.8327810318217862,3.003325017298409e-05,0.8327197267065852,0.8327810318217862,[0.24250646 0.24291227 0.24250646 0.24291227 0.24291227],0.243 ± 0.000,0.24274994387668108,0.2429122661214564,0.00019880333680132332,0.24250646050951813,0.2429122661214564,[47.397438 47.382893 47.397438 47.382893 47.382893],47.389 ± 0.007,47.38871,47.382893,0.007125782,47.38289260864258,47.397438049316406,[0.4384162  0.43857196 0.4384162  0.43857196 0.43857196],0.439 ± 0.000,0.43850964,0.43857196,7.630011e-05,0.4384162127971649,0.438571959733963
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.42773027 0.45254451 0.43193607 0.44062807 0.44483387],0.440 ± 0.009,0.43953455768961164,0.44062806673209026,0.008895118051117477,0.43193607177905513,0.44483387074162345,[0.49493976 0.46876091 0.47034048 0.47800267 0.46514882],0.475 ± 0.011,0.47543852665117675,0.47034047878354934,0.010614440333179473,0.46876090676827137,0.47800266824634624,[0.03316829 0.06450007 0.04152465 0.05313407 0.05677011],0.050 ± 0.011,0.04981943887454472,0.053134072094259494,0.011143462199781053,0.041524648562048114,0.05677011119598297,[11.49799    6.5226684  6.8692036  8.3299885  5.7967844],7.803 ± 2.023,7.8033266,6.8692036,2.0232048,6.522668361663818,8.329988479614258,[0.43841627 0.4385719  0.43841642 0.43857205 0.43857202],0.439 ± 0.000,0.43850976,0.4385719,7.6249045e-05,0.43841642141342163,0.4385720193386078
20newsgroups,8,160,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.60409365 0.60479462 0.60409365 0.60479462 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.67699822 0.67670153 0.6827729  0.67670915 0.67836457],0.678 ± 0.002,0.6783092755566047,0.6769982220792498,0.0023147835407375406,0.6767091517955105,0.67836456628382,[0.04110953 0.05104777 0.0470148  0.05133342 0.03632409],0.045 ± 0.006,0.045365921591053474,0.04701480020142455,0.005839259283171055,0.041109531690996876,0.051047768882532894,[35.29793  35.246918 35.845177 35.247643 35.405655],35.409 ± 0.226,35.408665,35.29793,0.2257892,35.247642517089844,35.40565490722656,[0.43841636 0.43857187 0.43841636 0.4385719  0.43857187],0.439 ± 0.000,0.4385097,0.43857187,7.6188175e-05,0.43841636180877686,0.43857187032699585
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.46688742 0.46059603 0.40198675 0.42317881 0.46688742],0.444 ± 0.027,0.44390728476821184,0.4605960264900662,0.026539358113107092,0.42317880794701984,0.46688741721854304,[0.41007054 0.45106081 0.35263748 0.37576304 0.50854798],0.420 ± 0.055,0.41961596974475845,0.41007053813885247,0.055494129067376746,0.3757630418983154,0.45106080751131816,[0.02730386 0.0300857  0.04104929 0.03617767 0.04766194],0.036 ± 0.007,0.03645569363997444,0.036177672784983336,0.007363305065006575,0.030085699414307124,0.04104928913589767,[33.124714 39.10522  27.424952 27.423027 45.1184  ],34.439 ± 6.870,34.439262,33.124714,6.869808,27.424951553344727,39.105220794677734,[0.27827477 0.27833813 0.2599453  0.27595076 0.28315803],0.275 ± 0.008,0.27513343,0.27827477,0.007948329,0.27595075964927673,0.27833813428878784
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.54437086 0.51821192 0.46622517 0.43311258 0.51821192],0.496 ± 0.040,0.4960264900662251,0.5182119205298013,0.04041743068438485,0.4662251655629139,0.5182119205298013,[0.59324266 0.66367285 0.49591219 0.59782982 0.65609272],0.601 ± 0.060,0.6013500482995487,0.5978298158868446,0.06012679433527309,0.5932426617998077,0.6560927229174567,[0.19300412 0.1707198  0.18907544 0.17138789 0.12054329],0.169 ± 0.026,0.16894610846876906,0.17138789050880035,0.025829900146280452,0.17071979708773813,0.18907543740288707,[53.773415 58.61325  48.39271  54.38206  57.46038 ],54.524 ± 3.564,54.524364,54.38206,3.5642817,53.773414611816406,57.46038055419922,[0.27827516 0.27833793 0.25994527 0.27595076 0.2831581 ],0.275 ± 0.008,0.27513343,0.27827516,0.007948366,0.27595075964927673,0.27833792567253113
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.45331126 0.45298013 0.44271523 0.44503311 0.43907285],0.447 ± 0.006,0.4466225165562913,0.4450331125827814,0.0056559548272307756,0.4427152317880794,0.4529801324503311,[0.41882214 0.43855824 0.40990857 0.43014525 0.43617337],0.427 ± 0.011,0.4267215136273701,0.4301452547217116,0.010828138905046974,0.4188221403467413,0.43617336953645386,[0.03132073 0.05798933 0.02162933 0.03203066 0.07975171],0.045 ± 0.021,0.04454435377116835,0.032030662253683936,0.021339541394346778,0.03132073481997329,0.05798932544134272,[14.657479 18.422882 12.721241 16.827383 17.976877],16.121 ± 2.142,16.121172,16.827383,2.1420631,14.657479286193848,17.976877212524414,[0.36040482 0.3607291  0.3607288  0.3607289  0.36072877],0.361 ± 0.000,0.36066407,0.3607288,0.00012962824,0.36072877049446106,0.3607288897037506
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.94238411 0.96490066 1.00629139 0.94271523 1.00529801],0.972 ± 0.029,0.972317880794702,0.9649006622516556,0.028528061092983732,0.9427152317880795,1.005298013245033,"[1.21812480e+14 5.05245531e+14 1.06066569e+14 2.23896658e+14
 3.10941266e+14]",253592500945882.312 ± 146034137023668.219,253592500945882.3,223896658445947.22,146034137023668.22,121812479605324.56,310941266482742.25,[0.34466867 0.17355739 0.01915514 0.38805301 0.68494356],0.322 ± 0.224,0.32207555304754737,0.3446686711218921,0.22376554004216503,0.1735573885289361,0.38805300825655287,"[-1.7403603e+12  9.9986526e+01 -7.8355000e+06 -3.8429308e+07
  8.1820129e+01]",-348081291264.000 ± 696139513856.000,-348081300000.0,-7835500.0,696139500000.0,-38429308.0,81.82012939453125,[4.9180606e+10 7.6154256e+05 9.6133038e+05 3.8993859e+05 8.5675625e+04],9836561408.000 ± 19672023040.000,9836561000.0,761542.56,19672023000.0,389938.59375,961330.375
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.88344371 0.88145695 0.88145695 0.88145695 0.88145695],0.882 ± 0.001,0.8818543046357616,0.8814569536423841,0.0007947019867549531,0.8814569536423841,0.8814569536423841,[1.78268975 1.78291672 1.78291672 1.78291672 1.78291672],1.783 ± 0.000,1.7828713289248512,1.7829167235178198,9.078918593701245e-05,1.7829167235178198,1.7829167235178198,[0.4889652  0.48706296 0.48706296 0.48706296 0.48706296],0.487 ± 0.001,0.4874434102072954,0.48706296254521886,0.0007608953241530213,0.48706296254521886,0.48706296254521886,[79.94976 79.93373 79.93373 79.93373 79.93373],79.937 ± 0.006,79.936935,79.93373,0.0064117434,79.93373107910156,79.93373107910156,[0.360405   0.36072904 0.36072904 0.36072904 0.36072904],0.361 ± 0.000,0.36066422,0.36072904,0.00012961625,0.36072903871536255,0.36072903871536255
